Time[s], igniter, large, small, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
5.451098750000000, 1, 0, 1, 1, 1, 1, 1, 1
5.451197500000000, 0, 0, 1, 1, 1, 1, 1, 1
5.465500749999999, 0, 1, 1, 1, 1, 1, 1, 1
5.465674000000000, 1, 1, 1, 1, 1, 1, 1, 1
5.474753250000000, 1, 0, 1, 1, 1, 1, 1, 1
5.474890750000000, 0, 0, 1, 1, 1, 1, 1, 1
5.482183500000000, 0, 0, 0, 1, 1, 1, 1, 1
5.489224500000000, 0, 1, 0, 1, 1, 1, 1, 1
5.489531250000000, 1, 1, 0, 1, 1, 1, 1, 1
5.498697000000000, 1, 0, 0, 1, 1, 1, 1, 1
5.498792000000000, 0, 0, 0, 1, 1, 1, 1, 1
5.513481250000000, 0, 1, 0, 1, 1, 1, 1, 1
5.517076500000000, 1, 1, 0, 1, 1, 1, 1, 1
5.522233000000000, 0, 1, 0, 1, 1, 1, 1, 1
5.523137500000000, 0, 0, 0, 1, 1, 1, 1, 1
5.530924750000000, 0, 0, 1, 1, 1, 1, 1, 1
5.538569250000000, 0, 1, 1, 1, 1, 1, 1, 1
5.541601500000000, 1, 1, 1, 1, 1, 1, 1, 1
5.546570249999999, 0, 1, 1, 1, 1, 1, 1, 1
5.548619250000000, 0, 0, 1, 1, 1, 1, 1, 1
5.564727749999999, 0, 1, 1, 1, 1, 1, 1, 1
5.568322750000000, 1, 1, 1, 1, 1, 1, 1, 1
5.572927500000000, 0, 1, 1, 1, 1, 1, 1, 1
5.575026500000000, 0, 0, 1, 1, 1, 1, 1, 1
5.583502500000000, 0, 0, 0, 1, 1, 1, 1, 1
5.591403000000000, 0, 1, 0, 1, 1, 1, 1, 1
5.595716250000000, 1, 1, 0, 1, 1, 1, 1, 1
5.600060750000000, 0, 1, 0, 1, 1, 1, 1, 1
5.601867749999999, 0, 0, 0, 1, 1, 1, 1, 1
5.618391000000000, 0, 1, 0, 1, 1, 1, 1, 1
5.623369500000000, 1, 1, 0, 1, 1, 1, 1, 1
5.627534000000000, 0, 1, 0, 1, 1, 1, 1, 1
5.628897750000000, 0, 0, 0, 1, 1, 1, 1, 1
5.637401750000000, 0, 0, 1, 1, 1, 1, 1, 1
5.645688750000000, 0, 1, 1, 1, 1, 1, 1, 1
5.650902749999999, 1, 1, 1, 1, 1, 1, 1, 1
5.655151500000000, 0, 1, 1, 1, 1, 1, 1, 1
5.656576750000000, 0, 0, 1, 1, 1, 1, 1, 1
5.674119750000000, 0, 1, 1, 1, 1, 1, 1, 1
5.679852250000000, 1, 1, 1, 1, 1, 1, 1, 1
5.684216750000000, 0, 1, 1, 1, 1, 1, 1, 1
5.685543000000000, 0, 0, 1, 1, 1, 1, 1, 1
5.694951500000000, 0, 0, 0, 1, 1, 1, 1, 1
5.703901500000000, 0, 1, 0, 1, 1, 1, 1, 1
5.710249750000000, 1, 1, 0, 1, 1, 1, 1, 1
5.714710250000000, 0, 1, 0, 1, 1, 1, 1, 1
5.715973249999999, 0, 0, 0, 1, 1, 1, 1, 1
5.735329249999999, 0, 1, 0, 1, 1, 1, 1, 1
5.742419249999999, 1, 1, 0, 1, 1, 1, 1, 1
5.747000000000000, 0, 1, 0, 1, 1, 1, 1, 1
5.748178750000000, 0, 0, 0, 1, 1, 1, 1, 1
5.758600250000000, 0, 0, 1, 1, 1, 1, 1, 1
5.768839250000000, 0, 1, 1, 1, 1, 1, 1, 1
5.777073000000000, 1, 1, 1, 1, 1, 1, 1, 1
5.781809500000000, 0, 1, 1, 1, 1, 1, 1, 1
5.782374750000000, 0, 0, 1, 1, 1, 1, 1, 1
5.804338250000000, 0, 1, 1, 1, 1, 1, 1, 1
5.812778750000000, 1, 1, 1, 1, 1, 1, 1, 1
5.817539249999999, 0, 1, 1, 1, 1, 1, 1, 1
5.818941499999999, 0, 0, 1, 1, 1, 1, 1, 1
5.831098500000000, 0, 0, 0, 1, 1, 1, 1, 1
5.842733249999999, 0, 1, 0, 1, 1, 1, 1, 1
5.852216500000000, 1, 1, 0, 1, 1, 1, 1, 1
5.857157249999999, 0, 1, 0, 1, 1, 1, 1, 1
5.858639750000000, 0, 0, 0, 1, 1, 1, 1, 1
5.884852000000000, 0, 1, 0, 1, 1, 1, 1, 1
5.895658750000000, 1, 1, 0, 1, 1, 1, 1, 1
5.900835250000000, 0, 1, 0, 1, 1, 1, 1, 1
5.900845500000000, 0, 1, 1, 1, 1, 1, 1, 1
5.900845749999999, 0, 1, 0, 1, 1, 1, 1, 1
5.902699500000000, 0, 0, 0, 1, 1, 1, 1, 1
5.917596750000000, 0, 0, 1, 1, 1, 1, 1, 1
5.932072000000000, 0, 1, 1, 1, 1, 1, 1, 1
5.944685000000000, 1, 1, 1, 1, 1, 1, 1, 1
5.950177750000000, 0, 1, 1, 1, 1, 1, 1, 1
5.951462750000000, 0, 0, 1, 1, 1, 1, 1, 1
5.983727249999999, 0, 1, 1, 1, 1, 1, 1, 1
5.997855500000000, 1, 1, 1, 1, 1, 1, 1, 1
6.003628249999999, 0, 1, 1, 1, 1, 1, 1, 1
6.005561250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.024103999999999, 0, 0, 0, 1, 1, 1, 1, 1
6.040952750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.056602499999999, 1, 1, 0, 1, 1, 1, 1, 1
6.063335250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.063345249999999, 0, 1, 1, 1, 1, 1, 1, 1
6.063345500000000, 0, 1, 0, 1, 1, 1, 1, 1
6.063996749999999, 0, 0, 0, 1, 1, 1, 1, 1
6.102139500000000, 0, 1, 0, 1, 1, 1, 1, 1
6.118917499999999, 1, 1, 0, 1, 1, 1, 1, 1
6.126182249999999, 0, 1, 0, 1, 1, 1, 1, 1
6.126192500000000, 0, 1, 1, 1, 1, 1, 1, 1
6.126192750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.127778500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.149464249999999, 0, 0, 1, 1, 1, 1, 1, 1
6.170010749999999, 0, 1, 1, 1, 1, 1, 1, 1
6.188713000000000, 1, 1, 1, 1, 1, 1, 1, 1
6.198087500000000, 1, 0, 1, 1, 1, 1, 1, 1
6.198629749999999, 0, 0, 1, 1, 1, 1, 1, 1
6.242089249999999, 0, 1, 1, 1, 1, 1, 1, 1
6.261940500000000, 1, 1, 1, 1, 1, 1, 1, 1
6.269985999999999, 1, 0, 1, 1, 1, 1, 1, 1
6.270561250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.293750750000000, 0, 0, 0, 1, 1, 1, 1, 1
6.316206250000000, 0, 1, 0, 1, 1, 1, 1, 1
6.336612250000000, 1, 1, 0, 1, 1, 1, 1, 1
6.345620750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.348672499999999, 0, 0, 0, 1, 1, 1, 1, 1
6.371390250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.371391500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.371391750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.371392250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.371392750000000, 0, 0, 0, 1, 1, 1, 1, 1
6.371472499999999, 0, 0, 1, 1, 1, 1, 1, 1
6.371473000000000, 0, 1, 1, 1, 1, 1, 1, 1
6.371489000000000, 0, 1, 0, 1, 1, 1, 1, 1
6.371497250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.371689750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.371691500000000, 0, 1, 1, 1, 1, 1, 1, 1
6.371692749999999, 0, 1, 0, 1, 1, 1, 1, 1
6.371702000000000, 0, 1, 1, 1, 1, 1, 1, 1
6.371750000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.371751000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.373957250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.373958000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.373958249999999, 0, 1, 1, 1, 1, 1, 1, 1
6.373958750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.373959000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.392284999999999, 0, 0, 1, 1, 1, 1, 1, 1
6.392298750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.408887500000000, 0, 1, 0, 1, 1, 1, 1, 1
6.409532749999999, 0, 1, 1, 1, 1, 1, 1, 1
6.411184749999999, 0, 1, 0, 1, 1, 1, 1, 1
6.411994750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.412123750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.412252750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.413395749999999, 0, 1, 0, 1, 1, 1, 1, 1
6.413812999999999, 0, 0, 0, 1, 1, 1, 1, 1
6.414275000000000, 0, 1, 0, 1, 1, 1, 1, 1
6.416329250000000, 0, 0, 0, 1, 1, 1, 1, 1
6.416986000000000, 0, 1, 0, 1, 1, 1, 1, 1
6.418739749999999, 0, 0, 0, 1, 1, 1, 1, 1
6.419032500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.419214250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.419393749999999, 0, 0, 1, 1, 1, 1, 1, 1
6.419594000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.419970750000000, 0, 1, 0, 1, 1, 1, 1, 1
6.420072999999999, 0, 0, 0, 1, 1, 1, 1, 1
6.421699250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.421862750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.422230250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.422347500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.424323250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.424504250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.425167000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.425387750000000, 0, 0, 0, 1, 1, 1, 1, 1
6.425388000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.425394000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.425398250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.425399000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.426979250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.426979999999999, 0, 0, 0, 1, 1, 1, 1, 1
6.426984999999999, 0, 0, 1, 1, 1, 1, 1, 1
6.426985250000000, 0, 0, 0, 1, 1, 1, 1, 1
6.426985500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.426985999999999, 0, 0, 0, 1, 1, 1, 1, 1
6.426987749999999, 0, 0, 1, 1, 1, 1, 1, 1
6.426988000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.426988250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.426988750000000, 0, 0, 0, 1, 1, 1, 1, 1
6.426990000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.427433750000000, 0, 1, 1, 1, 1, 1, 1, 1
6.428083750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.428088250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.428088499999999, 0, 0, 1, 1, 1, 1, 1, 1
6.428251500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.428252000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.428252500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.428399000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.428399250000000, 0, 0, 0, 1, 1, 1, 1, 1
6.428400250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.428400500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429466499999999, 0, 0, 1, 1, 1, 1, 1, 1
6.429466750000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429494000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429494249999999, 0, 0, 0, 1, 1, 1, 1, 1
6.429499750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429500000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429762500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429762750000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429773750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429774000000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429794999999999, 0, 0, 1, 1, 1, 1, 1, 1
6.429795749999999, 0, 0, 0, 1, 1, 1, 1, 1
6.429800500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429800999999999, 0, 0, 0, 1, 1, 1, 1, 1
6.429817000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429817250000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429818000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429820250000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429822000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429836500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429836750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.429838500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.429838750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.430463250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.430463749999999, 0, 0, 1, 1, 1, 1, 1, 1
6.430468500000000, 0, 1, 1, 1, 1, 1, 1, 1
6.430479000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.430479249999999, 0, 1, 1, 1, 1, 1, 1, 1
6.431032999999999, 0, 0, 1, 1, 1, 1, 1, 1
6.431036499999999, 0, 1, 1, 1, 1, 1, 1, 1
6.431037500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431042250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.431042750000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431047500000000, 0, 1, 1, 1, 1, 1, 1, 1
6.431048250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431053250000000, 0, 1, 1, 1, 1, 1, 1, 1
6.431053500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431144750000000, 0, 0, 0, 1, 1, 1, 1, 1
6.431149500000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431149749999999, 0, 0, 0, 1, 1, 1, 1, 1
6.431150000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431150250000000, 0, 0, 0, 1, 1, 1, 1, 1
6.431155000000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431155500000000, 0, 0, 0, 1, 1, 1, 1, 1
6.431160250000000, 0, 0, 1, 1, 1, 1, 1, 1
6.431160999999999, 0, 0, 0, 1, 1, 1, 1, 1
6.431165999999999, 0, 0, 1, 1, 1, 1, 1, 1
6.431166250000000, 0, 0, 0, 1, 1, 1, 1, 1
7.460742750000000, 0, 1, 0, 1, 1, 1, 1, 1
7.460754750000000, 0, 1, 1, 1, 1, 1, 1, 1
7.538796749999999, 1, 1, 1, 1, 1, 1, 1, 1
7.538836499999999, 0, 1, 1, 1, 1, 1, 1, 1
7.743017750000000, 0, 0, 1, 1, 1, 1, 1, 1
7.786358000000000, 0, 0, 0, 1, 1, 1, 1, 1
7.821195250000000, 0, 1, 0, 1, 1, 1, 1, 1
7.821374000000000, 1, 1, 0, 1, 1, 1, 1, 1
7.874747500000000, 1, 0, 0, 1, 1, 1, 1, 1
7.874840750000000, 0, 0, 0, 1, 1, 1, 1, 1
7.919420499999999, 0, 1, 0, 1, 1, 1, 1, 1
7.919598750000000, 1, 1, 0, 1, 1, 1, 1, 1
7.937876500000000, 1, 0, 0, 1, 1, 1, 1, 1
7.938011749999999, 0, 0, 0, 1, 1, 1, 1, 1
7.952555749999999, 0, 0, 1, 1, 1, 1, 1, 1
7.964723500000000, 0, 1, 1, 1, 1, 1, 1, 1
7.964900750000000, 1, 1, 1, 1, 1, 1, 1, 1
7.964900999999999, 0, 1, 1, 1, 1, 1, 1, 1
7.964901250000000, 1, 1, 1, 1, 1, 1, 1, 1
7.979672500000000, 1, 0, 1, 1, 1, 1, 1, 1
7.979765749999999, 0, 0, 1, 1, 1, 1, 1, 1
8.000731499999999, 0, 1, 1, 1, 1, 1, 1, 1
8.000906499999999, 1, 1, 1, 1, 1, 1, 1, 1
8.013016750000000, 1, 0, 1, 1, 1, 1, 1, 1
8.013115500000000, 0, 0, 1, 1, 1, 1, 1, 1
8.022641999999999, 0, 0, 0, 1, 1, 1, 1, 1
8.030730750000000, 0, 1, 0, 1, 1, 1, 1, 1
8.030904000000000, 1, 1, 0, 1, 1, 1, 1, 1
8.041406750000000, 1, 0, 0, 1, 1, 1, 1, 1
8.041512749999999, 0, 0, 0, 1, 1, 1, 1, 1
8.057479749999999, 0, 1, 0, 1, 1, 1, 1, 1
8.057669250000000, 1, 1, 0, 1, 1, 1, 1, 1
8.067472250000000, 1, 0, 0, 1, 1, 1, 1, 1
8.067586000000000, 0, 0, 0, 1, 1, 1, 1, 1
8.075272500000001, 0, 0, 1, 1, 1, 1, 1, 1
8.082464500000000, 0, 1, 1, 1, 1, 1, 1, 1
8.082670499999999, 1, 1, 1, 1, 1, 1, 1, 1
8.091839999999999, 1, 0, 1, 1, 1, 1, 1, 1
8.092023250000000, 0, 0, 1, 1, 1, 1, 1, 1
8.106250749999999, 0, 1, 1, 1, 1, 1, 1, 1
8.106423749999999, 1, 1, 1, 1, 1, 1, 1, 1
8.115359999999999, 1, 0, 1, 1, 1, 1, 1, 1
8.115516249999999, 0, 0, 1, 1, 1, 1, 1, 1
8.122648750000000, 0, 0, 0, 1, 1, 1, 1, 1
8.129477750000000, 0, 1, 0, 1, 1, 1, 1, 1
8.129652750000000, 1, 1, 0, 1, 1, 1, 1, 1
8.138571749999999, 1, 0, 0, 1, 1, 1, 1, 1
8.138669499999999, 0, 0, 0, 1, 1, 1, 1, 1
8.152737750000000, 0, 1, 0, 1, 1, 1, 1, 1
8.152957749999999, 1, 1, 0, 1, 1, 1, 1, 1
8.162097749999999, 1, 0, 0, 1, 1, 1, 1, 1
8.162190499999999, 0, 0, 0, 1, 1, 1, 1, 1
8.169517500000000, 0, 0, 1, 1, 1, 1, 1, 1
8.176803249999999, 0, 1, 1, 1, 1, 1, 1, 1
8.177114999999999, 1, 1, 1, 1, 1, 1, 1, 1
8.186417499999999, 1, 0, 1, 1, 1, 1, 1, 1
8.186519750000000, 0, 0, 1, 1, 1, 1, 1, 1
8.201574500000000, 0, 1, 1, 1, 1, 1, 1, 1
8.201748250000000, 1, 1, 1, 1, 1, 1, 1, 1
8.211578749999999, 1, 0, 1, 1, 1, 1, 1, 1
8.211677000000000, 0, 0, 1, 1, 1, 1, 1, 1
8.219640750000000, 0, 0, 0, 1, 1, 1, 1, 1
8.227297750000000, 0, 1, 0, 1, 1, 1, 1, 1
8.227501499999999, 1, 1, 0, 1, 1, 1, 1, 1
8.237613999999999, 1, 0, 0, 1, 1, 1, 1, 1
8.237726250000000, 0, 0, 0, 1, 1, 1, 1, 1
8.253772000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.258638749999999, 1, 1, 0, 1, 1, 1, 1, 1
8.263431499999999, 0, 1, 0, 1, 1, 1, 1, 1
8.264474000000000, 0, 0, 0, 1, 1, 1, 1, 1
8.273128750000000, 0, 0, 1, 1, 1, 1, 1, 1
8.281416499999999, 0, 1, 1, 1, 1, 1, 1, 1
8.285956250000000, 1, 1, 1, 1, 1, 1, 1, 1
8.290592750000000, 0, 1, 1, 1, 1, 1, 1, 1
8.292139750000000, 0, 0, 1, 1, 1, 1, 1, 1
8.309467999999999, 0, 1, 1, 1, 1, 1, 1, 1
8.314497500000000, 1, 1, 1, 1, 1, 1, 1, 1
8.318858250000000, 0, 1, 1, 1, 1, 1, 1, 1
8.320808749999999, 0, 0, 1, 1, 1, 1, 1, 1
8.330147000000000, 0, 0, 0, 1, 1, 1, 1, 1
8.339007000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.345390999999999, 1, 1, 0, 1, 1, 1, 1, 1
8.349779750000000, 0, 1, 0, 1, 1, 1, 1, 1
8.350889250000000, 0, 0, 0, 1, 1, 1, 1, 1
8.369947000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.376888500000000, 1, 1, 0, 1, 1, 1, 1, 1
8.381357249999999, 0, 1, 0, 1, 1, 1, 1, 1
8.382563749999999, 0, 0, 0, 1, 1, 1, 1, 1
8.392806499999999, 0, 0, 1, 1, 1, 1, 1, 1
8.402916749999999, 0, 1, 1, 1, 1, 1, 1, 1
8.410974249999999, 1, 1, 1, 1, 1, 1, 1, 1
8.415670750000000, 0, 1, 1, 1, 1, 1, 1, 1
8.416359750000000, 0, 0, 1, 1, 1, 1, 1, 1
8.438120249999999, 0, 1, 1, 1, 1, 1, 1, 1
8.446463999999999, 1, 1, 1, 1, 1, 1, 1, 1
8.451208500000000, 0, 1, 1, 1, 1, 1, 1, 1
8.452563749999999, 0, 0, 1, 1, 1, 1, 1, 1
8.464509999999999, 0, 0, 0, 1, 1, 1, 1, 1
8.475917500000000, 0, 1, 0, 1, 1, 1, 1, 1
8.485213750000000, 1, 1, 0, 1, 1, 1, 1, 1
8.490118499999999, 0, 1, 0, 1, 1, 1, 1, 1
8.490128250000000, 0, 1, 1, 1, 1, 1, 1, 1
8.490128499999999, 0, 1, 0, 1, 1, 1, 1, 1
8.491427500000000, 0, 0, 0, 1, 1, 1, 1, 1
8.516734749999999, 0, 1, 0, 1, 1, 1, 1, 1
8.527135749999999, 1, 1, 0, 1, 1, 1, 1, 1
8.532228500000000, 0, 1, 0, 1, 1, 1, 1, 1
8.533828500000000, 0, 0, 0, 1, 1, 1, 1, 1
8.548016750000000, 0, 0, 1, 1, 1, 1, 1, 1
8.562094249999999, 0, 1, 1, 1, 1, 1, 1, 1
8.574106000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.579482750000000, 0, 1, 1, 1, 1, 1, 1, 1
8.581265000000000, 0, 0, 1, 1, 1, 1, 1, 1
8.613152249999999, 0, 1, 1, 1, 1, 1, 1, 1
8.627092749999999, 1, 1, 1, 1, 1, 1, 1, 1
8.632825250000000, 0, 1, 1, 1, 1, 1, 1, 1
8.634343500000000, 0, 0, 1, 1, 1, 1, 1, 1
8.652318250000000, 0, 0, 0, 1, 1, 1, 1, 1
8.669244500000000, 0, 1, 0, 1, 1, 1, 1, 1
8.684955499999999, 1, 1, 0, 1, 1, 1, 1, 1
8.691068249999999, 0, 1, 0, 1, 1, 1, 1, 1
8.692499000000000, 0, 0, 0, 1, 1, 1, 1, 1
8.730677499999999, 0, 1, 0, 1, 1, 1, 1, 1
8.747478500000000, 1, 1, 0, 1, 1, 1, 1, 1
8.754823249999999, 0, 1, 0, 1, 1, 1, 1, 1
8.754833500000000, 0, 1, 1, 1, 1, 1, 1, 1
8.754833750000000, 0, 1, 0, 1, 1, 1, 1, 1
8.755627499999999, 0, 0, 0, 1, 1, 1, 1, 1
8.776430749999999, 0, 0, 1, 1, 1, 1, 1, 1
8.795026499999999, 0, 1, 1, 1, 1, 1, 1, 1
8.812621750000000, 1, 1, 1, 1, 1, 1, 1, 1
